t	u	v	w	p	q	r	phi	psi	theta	h
1.1579999999999798e+01	7.3074452487073913e+01	0.0000000000000000e+00	9.4180493925977549e-01	0.0000000000000000e+00	-5.0175263813059022e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4361691610153546e-02	2.9842677463936461e+03
1.1589999999999797e+01	7.3075775944954486e+01	0.0000000000000000e+00	9.4179899458573169e-01	0.0000000000000000e+00	-5.0134463425256107e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4411866873966607e-02	2.9842332292267351e+03
1.1599999999999797e+01	7.3077103721400832e+01	0.0000000000000000e+00	9.4179304254265794e-01	0.0000000000000000e+00	-5.0093538888336571e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4462001337391863e-02	2.9841986750365213e+03
1.1609999999999797e+01	7.3078435810450117e+01	0.0000000000000000e+00	9.4178708314976123e-01	0.0000000000000000e+00	-5.0052490386144916e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4512094876280201e-02	2.9841640838501348e+03
1.1619999999999797e+01	7.3079772206130016e+01	0.0000000000000000e+00	9.4178111642626428e-01	0.0000000000000000e+00	-5.0011318102465181e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4562147366666345e-02	2.9841294556947928e+03
1.1629999999999797e+01	7.3081112902458699e+01	0.0000000000000000e+00	9.4177514239143023e-01	0.0000000000000000e+00	-4.9970022221034411e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4612158684768808e-02	2.9840947905978005e+03
1.1639999999999796e+01	7.3082457893444840e+01	0.0000000000000000e+00	9.4176916106458741e-01	0.0000000000000000e+00	-4.9928602925557487e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4662128706989842e-02	2.9840600885865497e+03
1.1649999999999796e+01	7.3083807173087678e+01	0.0000000000000000e+00	9.4176317246515007e-01	0.0000000000000000e+00	-4.9887060399723421e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4712057309915396e-02	2.9840253496885202e+03
1.1659999999999796e+01	7.3085160735377002e+01	0.0000000000000000e+00	9.4175717661263791e-01	0.0000000000000000e+00	-4.9845394827222524e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4761944370315122e-02	2.9839905739312780e+03
1.1669999999999796e+01	7.3086518574293208e+01	0.0000000000000000e+00	9.4175117352669346e-01	0.0000000000000000e+00	-4.9803606391764345e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4811789765142341e-02	2.9839557613424772e+03
1.1679999999999795e+01	7.3087880683807313e+01	0.0000000000000000e+00	9.4174516322709634e-01	0.0000000000000000e+00	-4.9761695277096337e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4861593371534105e-02	2.9839209119498578e+03
1.1689999999999795e+01	7.3089247057880939e+01	0.0000000000000000e+00	9.4173914573377671e-01	0.0000000000000000e+00	-4.9719661667023008e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4911355066811200e-02	2.9838860257812466e+03
1.1699999999999795e+01	7.3090617690466402e+01	0.0000000000000000e+00	9.4173312106682561e-01	0.0000000000000000e+00	-4.9677505745425073e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4961074728478224e-02	2.9838511028645580e+03
1.1709999999999795e+01	7.3091992575506666e+01	0.0000000000000000e+00	9.4172708924650417e-01	0.0000000000000000e+00	-4.9635227696278707e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5010752234223647e-02	2.9838161432277921e+03
1.1719999999999795e+01	7.3093371706935400e+01	0.0000000000000000e+00	9.4172105029325037e-01	0.0000000000000000e+00	-4.9592827703674883e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5060387461919924e-02	2.9837811468990362e+03
1.1729999999999794e+01	7.3094755078677025e+01	0.0000000000000000e+00	9.4171500422768428e-01	0.0000000000000000e+00	-4.9550305951838259e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5109980289623602e-02	2.9837461139064631e+03
1.1739999999999794e+01	7.3096142684646679e+01	0.0000000000000000e+00	9.4170895107061181e-01	0.0000000000000000e+00	-4.9507662625145697e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5159530595575438e-02	2.9837110442783328e+03
1.1749999999999794e+01	7.3097534518750294e+01	0.0000000000000000e+00	9.4170289084302661e-01	0.0000000000000000e+00	-4.9464897908144375e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5209038258200584e-02	2.9836759380429908e+03
1.1759999999999794e+01	7.3098930574884577e+01	0.0000000000000000e+00	9.4169682356611040e-01	0.0000000000000000e+00	-4.9422011985569281e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5258503156108727e-02	2.9836407952288687e+03
1.1769999999999794e+01	7.3100330846937055e+01	0.0000000000000000e+00	9.4169074926123253e-01	0.0000000000000000e+00	-4.9379005042359883e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5307925168094299e-02	2.9836056158644842e+03
1.1779999999999793e+01	7.3101735328786091e+01	0.0000000000000000e+00	9.4168466794994765e-01	0.0000000000000000e+00	-4.9335877263676125e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5357304173136657e-02	2.9835703999784409e+03
1.1789999999999793e+01	7.3103144014300895e+01	0.0000000000000000e+00	9.4167857965399282e-01	0.0000000000000000e+00	-4.9292628834913697e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5406640050400333e-02	2.9835351475994285e+03
1.1799999999999793e+01	7.3104556897341595e+01	0.0000000000000000e+00	9.4167248439528306e-01	0.0000000000000000e+00	-4.9249259941718032e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5455932679235247e-02	2.9834998587562213e+03
1.1809999999999793e+01	7.3105973971759198e+01	0.0000000000000000e+00	9.4166638219590670e-01	0.0000000000000000e+00	-4.9205770769997830e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5505181939176962e-02	2.9834645334776801e+03
1.1819999999999792e+01	7.3107395231395628e+01	0.0000000000000000e+00	9.4166027307811906e-01	0.0000000000000000e+00	-4.9162161505937208e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5554387709946962e-02	2.9834291717927508e+03
1.1829999999999792e+01	7.3108820670083787e+01	0.0000000000000000e+00	9.4165415706433608e-01	0.0000000000000000e+00	-4.9118432336007099e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5603549871452901e-02	2.9833937737304645e+03
1.1839999999999792e+01	7.3110250281647538e+01	0.0000000000000000e+00	9.4164803417712728e-01	0.0000000000000000e+00	-4.9074583446975517e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5652668303788909e-02	2.9833583393199378e+03
1.1849999999999792e+01	7.3111684059901748e+01	0.0000000000000000e+00	9.4164190443920848e-01	0.0000000000000000e+00	-4.9030615025916916e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5701742887235884e-02	2.9833228685903719e+03
1.1859999999999792e+01	7.3113121998652289e+01	0.0000000000000000e+00	9.4163576787343306e-01	0.0000000000000000e+00	-4.8986527260220314e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5750773502261801e-02	2.9832873615710537e+03
1.1869999999999791e+01	7.3114564091696067e+01	0.0000000000000000e+00	9.4162962450278442e-01	0.0000000000000000e+00	-4.8942320337596696e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5799760029522024e-02	2.9832518182913545e+03
1.1879999999999791e+01	7.3116010332821091e+01	0.0000000000000000e+00	9.4162347435036708e-01	0.0000000000000000e+00	-4.8897994446085264e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5848702349859624e-02	2.9832162387807307e+03
1.1889999999999791e+01	7.3117460715806416e+01	0.0000000000000000e+00	9.4161731743939825e-01	0.0000000000000000e+00	-4.8853549774058652e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5897600344305711e-02	2.9831806230687230e+03
1.1899999999999791e+01	7.3118915234422218e+01	0.0000000000000000e+00	9.4161115379319926e-01	0.0000000000000000e+00	-4.8808986510227468e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5946453894079772e-02	2.9831449711849568e+03
1.1909999999999791e+01	7.3120373882429817e+01	0.0000000000000000e+00	9.4160498343518662e-01	0.0000000000000000e+00	-4.8764304843643630e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5995262880589997e-02	2.9831092831591423e+03
1.1919999999999790e+01	7.3121836653581681e+01	0.0000000000000000e+00	9.4159880638886351e-01	0.0000000000000000e+00	-4.8719504963703119e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6044027185433640e-02	2.9830735590210734e+03
1.1929999999999790e+01	7.3123303541621453e+01	0.0000000000000000e+00	9.4159262267781174e-01	0.0000000000000000e+00	-4.8674587060147621e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6092746690397345e-02	2.9830377988006294e+03
1.1939999999999790e+01	7.3124774540283980e+01	0.0000000000000000e+00	9.4158643232568318e-01	0.0000000000000000e+00	-4.8629551323065776e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6141421277457494e-02	2.9830020025277727e+03
1.1949999999999790e+01	7.3126249643295338e+01	0.0000000000000000e+00	9.4158023535619151e-01	0.0000000000000000e+00	-4.8584397942893348e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6190050828780559e-02	2.9829661702325498e+03
1.1959999999999789e+01	7.3127728844372839e+01	0.0000000000000000e+00	9.4157403179310528e-01	0.0000000000000000e+00	-4.8539127110412772e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6238635226723451e-02	2.9829303019450917e+03
1.1969999999999789e+01	7.3129212137225082e+01	0.0000000000000000e+00	9.4156782166023945e-01	0.0000000000000000e+00	-4.8493739016752324e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6287174353833863e-02	2.9828943976956130e+03
1.1979999999999789e+01	7.3130699515551939e+01	0.0000000000000000e+00	9.4156160498144936e-01	0.0000000000000000e+00	-4.8448233853384442e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6335668092850618e-02	2.9828584575144118e+03
1.1989999999999789e+01	7.3132190973044601e+01	0.0000000000000000e+00	9.4155538178062315e-01	0.0000000000000000e+00	-4.8402611812123596e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6384116326704005e-02	2.9828224814318705e+03
1.1999999999999789e+01	7.3133686503385604e+01	0.0000000000000000e+00	9.4154915208167600e-01	0.0000000000000000e+00	-4.8356873085123788e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6432518938516130e-02	2.9827864694784539e+03
1.2009999999999788e+01	7.3135186100248845e+01	0.0000000000000000e+00	9.4154291590854411e-01	0.0000000000000000e+00	-4.8311017864875547e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6480875811601254e-02	2.9827504216847110e+03
1.2019999999999788e+01	7.3136689757299607e+01	0.0000000000000000e+00	9.4153667328517898e-01	0.0000000000000000e+00	-4.8265046344202443e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6529186829466133e-02	2.9827143380812740e+03
1.2029999999999788e+01	7.3138197468194562e+01	0.0000000000000000e+00	9.4153042423554267e-01	0.0000000000000000e+00	-4.8218958716257435e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6577451875810338e-02	2.9826782186988585e+03
1.2039999999999788e+01	7.3139709226581843e+01	0.0000000000000000e+00	9.4152416878360301e-01	0.0000000000000000e+00	-4.8172755174519010e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6625670834526593e-02	2.9826420635682625e+03
1.2049999999999788e+01	7.3141225026100997e+01	0.0000000000000000e+00	9.4151790695332915e-01	0.0000000000000000e+00	-4.8126435912786772e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6673843589701112e-02	2.9826058727203672e+03
1.2059999999999787e+01	7.3142744860383090e+01	0.0000000000000000e+00	9.4151163876868815e-01	0.0000000000000000e+00	-4.8080001125177232e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6721970025613900e-02	2.9825696461861371e+03
1.2069999999999787e+01	7.3144268723050658e+01	0.0000000000000000e+00	9.4150536425364151e-01	0.0000000000000000e+00	-4.8033451006119082e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6770050026739075e-02	2.9825333839966188e+03
1.2079999999999787e+01	7.3145796607717756e+01	0.0000000000000000e+00	9.4149908343214217e-01	0.0000000000000000e+00	-4.7986785750348624e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6818083477745192e-02	2.9824970861829424e+03
1.2089999999999787e+01	7.3147328507989997e+01	0.0000000000000000e+00	9.4149279632813176e-01	0.0000000000000000e+00	-4.7940005552905103e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6866070263495539e-02	2.9824607527763196e+03
1.2099999999999786e+01	7.3148864417464566e+01	0.0000000000000000e+00	9.4148650296553882e-01	0.0000000000000000e+00	-4.7893110609125954e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6914010269048440e-02	2.9824243838080451e+03
1.2109999999999786e+01	7.3150404329730222e+01	0.0000000000000000e+00	9.4148020336827676e-01	0.0000000000000000e+00	-4.7846101114641859e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6961903379657567e-02	2.9823879793094957e+03
1.2119999999999786e+01	7.3151948238367353e+01	0.0000000000000000e+00	9.4147389756024213e-01	0.0000000000000000e+00	-4.7798977265372296e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7009749480772208e-02	2.9823515393121302e+03
1.2129999999999786e+01	7.3153496136947979e+01	0.0000000000000000e+00	9.4146758556531418e-01	0.0000000000000000e+00	-4.7751739257520668e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7057548458037583e-02	2.9823150638474899e+03
1.2139999999999786e+01	7.3155048019035775e+01	0.0000000000000000e+00	9.4146126740735359e-01	0.0000000000000000e+00	-4.7704387287569698e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7105300197295105e-02	2.9822785529471980e+03
1.2149999999999785e+01	7.3156603878186104e+01	0.0000000000000000e+00	9.4145494311020195e-01	0.0000000000000000e+00	-4.7656921552277111e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7153004584582677e-02	2.9822420066429595e+03
1.2159999999999785e+01	7.3158163707946031e+01	0.0000000000000000e+00	9.4144861269768165e-01	0.0000000000000000e+00	-4.7609342248671090e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7200661506134956e-02	2.9822054249665612e+03
1.2169999999999785e+01	7.3159727501854363e+01	0.0000000000000000e+00	9.4144227619359588e-01	0.0000000000000000e+00	-4.7561649574046115e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7248270848383627e-02	2.9821688079498713e+03
1.2179999999999785e+01	7.3161295253441637e+01	0.0000000000000000e+00	9.4143593362172895e-01	0.0000000000000000e+00	-4.7513843725958864e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7295832497957676e-02	2.9821321556248399e+03
1.2189999999999785e+01	7.3162866956230175e+01	0.0000000000000000e+00	9.4142958500584650e-01	0.0000000000000000e+00	-4.7465924902224356e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7343346341683632e-02	2.9820954680234981e+03
1.2199999999999784e+01	7.3164442603734116e+01	0.0000000000000000e+00	9.4142323036969655e-01	0.0000000000000000e+00	-4.7417893300912145e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7390812266585860e-02	2.9820587451779588e+03
1.2209999999999784e+01	7.3166022189459383e+01	0.0000000000000000e+00	9.4141686973700978e-01	0.0000000000000000e+00	-4.7369749120342751e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7438230159886773e-02	2.9820219871204158e+03
1.2219999999999784e+01	7.3167605706903785e+01	0.0000000000000000e+00	9.4141050313150121e-01	0.0000000000000000e+00	-4.7321492559084339e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7485599909007114e-02	2.9819851938831443e+03
1.2229999999999784e+01	7.3169193149556975e+01	0.0000000000000000e+00	9.4140413057687045e-01	0.0000000000000000e+00	-4.7273123815949579e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7532921401566201e-02	2.9819483654985002e+03
1.2239999999999783e+01	7.3170784510900489e+01	0.0000000000000000e+00	9.4139775209680354e-01	0.0000000000000000e+00	-4.7224643089992550e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7580194525382152e-02	2.9819115019989199e+03
1.2249999999999783e+01	7.3172379784407795e+01	0.0000000000000000e+00	9.4139136771497400e-01	0.0000000000000000e+00	-4.7176050580506083e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7627419168472141e-02	2.9818746034169212e+03
1.2259999999999783e+01	7.3173978963544300e+01	0.0000000000000000e+00	9.4138497745504401e-01	0.0000000000000000e+00	-4.7127346487018992e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7674595219052649e-02	2.9818376697851027e+03
1.2269999999999783e+01	7.3175582041767370e+01	0.0000000000000000e+00	9.4137858134066610e-01	0.0000000000000000e+00	-4.7078531009293939e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7721722565539670e-02	2.9818007011361428e+03
1.2279999999999783e+01	7.3177189012526341e+01	0.0000000000000000e+00	9.4137217939548434e-01	0.0000000000000000e+00	-4.7029604347324913e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7768801096548961e-02	2.9817636975028008e+03
1.2289999999999782e+01	7.3178799869262576e+01	0.0000000000000000e+00	9.4136577164313606e-01	0.0000000000000000e+00	-4.6980566701335467e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7815830700896287e-02	2.9817266589179158e+03
1.2299999999999782e+01	7.3180414605409453e+01	0.0000000000000000e+00	9.4135935810725291e-01	0.0000000000000000e+00	-4.6931418271776697e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7862811267597621e-02	2.9816895854144077e+03
